day,segment,stock_id,symbol,company,sector,segment_open,segment_high,segment_low,segment_close,change_pct,volume,prev_segment_volume,vol_change_pct,vol_change_flag,flag,short_note_concise,expected_movement,mini_history
15,M,8,HINDUNILVR,HUL,FMCG,19.57,21.7,15.61,18.77,-4.09,96399,95254,1.2,VOL_STABLE,NORMAL,HINDUNILVR: seg move -4.09%,Downside,"0.0%|96399,-4.09%|96399"
15,M,9,ITC,ITC,FMCG,770.63,771.67,768.48,770.33,-0.04,67129,68617,-2.17,VOL_STABLE,NORMAL,ITC: seg move -0.04%,Downside,"0.0%|67129,-0.04%|67129"
15,M,10,TATAMOTORS,Tata Motors,Auto,594.03,595.96,590.63,590.83,-0.54,22802,24128,-5.5,VOL_DOWN,NORMAL,TATAMOTORS: seg move -0.54%,Downside,"0.0%|22802,-0.54%|22802"
15,M,11,MARUTI,Maruti Suzuki,Auto,535.14,537.9,531.68,534.63,-0.1,172291,172787,-0.29,VOL_STABLE,NORMAL,MARUTI: seg move -0.10%,Downside,"0.0%|172291,-0.1%|172291"
15,M,12,BAJAJFINSV,Bajaj Finserv,Financial Services,148.04,150.26,147.4,149.56,1.03,10526,10098,4.24,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 1.03%,Follow-through,"0.0%|10526,1.03%|10526"
15,M,13,HDFCLIFE,HDFC Life,Insurance,406.59,410.53,404.63,407.33,0.18,104087,103272,0.79,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.18%,Follow-through,"0.0%|104087,0.18%|104087"
15,M,14,SUNPHARMA,Sun Pharma,Pharma,134.9,138.58,131.71,133.06,-1.36,108394,107920,0.44,VOL_STABLE,NORMAL,SUNPHARMA: seg move -1.36%,Downside,"0.0%|108394,-1.36%|108394"
15,M,15,CIPLA,Cipla,Pharma,670.75,670.91,668.8,670.79,0.01,139079,140511,-1.02,VOL_STABLE,NORMAL,CIPLA: seg move 0.01%,Follow-through,"0.0%|139079,0.01%|139079"
15,D,1,HDFCBANK,HDFC Bank,Banking,306.57,309.61,305.62,306.66,0.03,25772,25370,1.58,VOL_STABLE,NORMAL,HDFCBANK: seg move 0.03%,Follow-through,"0.0%|25772,0.03%|25772"
15,D,2,ICICIBANK,ICICI Bank,Banking,176.47,179.0,174.28,178.47,1.13,70904,71700,-1.11,VOL_STABLE,NORMAL,ICICIBANK: seg move 1.13%,Follow-through,"0.0%|70904,1.13%|70904"
15,D,3,SBIN,SBI,Banking,276.25,276.56,275.55,275.74,-0.18,199214,200573,-0.68,VOL_STABLE,NORMAL,SBIN: seg move -0.18%,Downside,"0.0%|199214,-0.18%|199214"
15,D,4,RELIANCE,Reliance,Energy,170.99,172.74,170.02,172.69,0.99,191467,190256,0.64,VOL_STABLE,NORMAL,RELIANCE: seg move 0.99%,Follow-through,"0.0%|191467,0.99%|191467"
15,D,5,TCS,TCS,IT,186.56,188.63,182.56,183.89,-1.43,101465,100734,0.73,VOL_STABLE,NORMAL,TCS: seg move -1.43%,Downside,"0.0%|101465,-1.43%|101465"
15,D,6,INFY,Infosys,IT,514.43,518.24,513.66,514.96,0.1,133926,135430,-1.11,VOL_STABLE,NORMAL,INFY: seg move 0.10%,Follow-through,"0.0%|133926,0.1%|133926"
15,D,7,WIPRO,Wipro,IT,612.55,612.59,610.19,610.75,-0.29,18441,19670,-6.25,VOL_DOWN,NORMAL,WIPRO: seg move -0.29%,Downside,"0.0%|18441,-0.29%|18441"
15,D,8,HINDUNILVR,HUL,FMCG,20.41,23.18,17.09,18.46,-9.55,158617,157673,0.6,VOL_STABLE,NORMAL,HINDUNILVR: seg move -9.55%,Downside,"0.0%|158617,-9.55%|158617"
15,D,9,ITC,ITC,FMCG,769.32,771.9,767.84,769.59,0.04,27973,26881,4.06,VOL_STABLE,NORMAL,ITC: seg move 0.04%,Follow-through,"0.0%|27973,0.04%|27973"
15,D,10,TATAMOTORS,Tata Motors,Auto,592.75,595.22,589.37,592.69,-0.01,27808,26597,4.55,VOL_STABLE,NORMAL,TATAMOTORS: seg move -0.01%,Downside,"0.0%|27808,-0.01%|27808"
15,D,11,MARUTI,Maruti Suzuki,Auto,536.91,538.93,535.68,536.47,-0.08,78760,78900,-0.18,VOL_STABLE,NORMAL,MARUTI: seg move -0.08%,Downside,"0.0%|78760,-0.08%|78760"
15,D,12,BAJAJFINSV,Bajaj Finserv,Financial Services,149.46,149.48,147.42,148.83,-0.42,106595,107288,-0.65,VOL_STABLE,NORMAL,BAJAJFINSV: seg move -0.42%,Downside,"0.0%|106595,-0.42%|106595"
15,D,13,HDFCLIFE,HDFC Life,Insurance,409.22,411.75,408.66,411.02,0.44,182751,183406,-0.36,VOL_STABLE,NORMAL,HDFCLIFE: seg move 0.44%,Follow-through,"0.0%|182751,0.44%|182751"
15,D,14,SUNPHARMA,Sun Pharma,Pharma,131.39,134.95,129.41,131.56,0.13,113795,112261,1.37,VOL_STABLE,NORMAL,SUNPHARMA: seg move 0.13%,Follow-through,"0.0%|113795,0.13%|113795"
15,D,15,CIPLA,Cipla,Pharma,670.71,671.14,669.34,670.42,-0.04,104162,104878,-0.68,VOL_STABLE,NORMAL,CIPLA: seg move -0.04%,Downside,"0.0%|104162,-0.04%|104162"
15,C,1,HDFCBANK,HDFC Bank,Banking,305.43,306.33,303.46,304.37,-0.35,197322,197967,-0.33,VOL_STABLE,NORMAL,HDFCBANK: seg move -0.35%,Downside,"0.0%|197322,-0.35%|197322"
15,C,2,ICICIBANK,ICICI Bank,Banking,175.88,178.84,174.3,176.33,0.26,107867,109278,-1.29,VOL_STABLE,NORMAL,ICICIBANK: seg move 0.26%,Follow-through,"0.0%|107867,0.26%|107867"
15,C,3,SBIN,SBI,Banking,276.83,276.99,273.17,275.76,-0.39,120759,121130,-0.31,VOL_STABLE,NORMAL,SBIN: seg move -0.39%,Downside,"0.0%|120759,-0.39%|120759"
15,C,4,RELIANCE,Reliance,Energy,170.07,173.71,166.11,169.36,-0.42,95334,94715,0.65,VOL_STABLE,NORMAL,RELIANCE: seg move -0.42%,Downside,"0.0%|95334,-0.42%|95334"
15,C,5,TCS,TCS,IT,182.21,184.78,181.79,183.07,0.47,91831,90952,0.97,VOL_STABLE,NORMAL,TCS: seg move 0.47%,Follow-through,"0.0%|91831,0.47%|91831"
15,C,6,INFY,Infosys,IT,512.95,513.35,510.23,511.37,-0.31,154839,156535,-1.08,VOL_STABLE,NORMAL,INFY: seg move -0.31%,Downside,"0.0%|154839,-0.31%|154839"
15,C,7,WIPRO,Wipro,IT,613.48,615.47,611.46,612.37,-0.18,78424,77968,0.58,VOL_STABLE,NORMAL,WIPRO: seg move -0.18%,Downside,"0.0%|78424,-0.18%|78424"
15,C,8,HINDUNILVR,HUL,FMCG,15.72,17.54,13.56,15.29,-2.74,107394,106268,1.06,VOL_STABLE,NORMAL,HINDUNILVR: seg move -2.74%,Downside,"0.0%|107394,-2.74%|107394"
15,C,9,ITC,ITC,FMCG,770.38,772.71,767.5,772.19,0.23,160357,160518,-0.1,VOL_STABLE,NORMAL,ITC: seg move 0.23%,Follow-through,"0.0%|160357,0.23%|160357"
15,C,10,TATAMOTORS,Tata Motors,Auto,592.96,596.87,591.4,594.83,0.32,65558,63559,3.15,VOL_STABLE,NORMAL,TATAMOTORS: seg move 0.32%,Follow-through,"0.0%|65558,0.32%|65558"
15,C,11,MARUTI,Maruti Suzuki,Auto,539.45,543.15,536.2,539.47,0.0,125932,125792,0.11,VOL_STABLE,NORMAL,MARUTI: seg move 0.00%,Flat,"0.0%|125932,0.0%|125932"
15,C,12,BAJAJFINSV,Bajaj Finserv,Financial Services,151.43,153.07,151.36,152.45,0.67,109132,109897,-0.7,VOL_STABLE,NORMAL,BAJAJFINSV: seg move 0.67%,Follow-through,"0.0%|109132,0.67%|109132"
15,C,13,HDFCLIFE,HDFC Life,Insurance,410.09,411.4,406.16,408.16,-0.47,164977,163532,0.88,VOL_STABLE,NORMAL,HDFCLIFE: seg move -0.47%,Downside,"0.0%|164977,-0.47%|164977"
15,C,14,SUNPHARMA,Sun Pharma,Pharma,132.31,135.41,129.48,132.4,0.07,90418,91860,-1.57,VOL_STABLE,NORMAL,SUNPHARMA: seg move 0.07%,Follow-through,"0.0%|90418,0.07%|90418"
15,C,15,CIPLA,Cipla,Pharma,672.99,675.71,671.17,673.24,0.04,149922,149082,0.56,VOL_STABLE,NORMAL,CIPLA: seg move 0.04%,Follow-through,"0.0%|149922,0.04%|149922"
1,M,16,ASIANPAINT,Asian Paints,Consumer,214.3179258631026,218.37924365511867,210.014999930485,211.21153548394017,-1.45,12454,13238,-5.92,VOL_DOWN,NORMAL,ASIANPAINT: seg move -1.45%,Downside,"0.0%|12454,-1.45%|12454"
1,D,16,ASIANPAINT,Asian Paints,Consumer,209.3246909573378,211.28056638125489,205.5164864554757,210.0955359773522,0.37,184075,182997,0.59,VOL_STABLE,NORMAL,ASIANPAINT: seg move 0.37%,Follow-through,"0.0%|184075,0.37%|184075"
1,C,16,ASIANPAINT,Asian Paints,Consumer,207.4493515802879,211.85582385887756,206.5174344665392,210.37165956661104,1.41,143958,144141,-0.13,VOL_STABLE,NORMAL,ASIANPAINT: seg move 1.41%,Follow-through,"0.0%|143958,1.41%|143958"
2,M,16,ASIANPAINT,Asian Paints,Consumer,207.19623829013392,208.12815540388263,203.29599259185215,206.04572333488855,-0.56,153019,153023,-0.0,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.56%,Downside,"0.0%|153019,-0.56%|153019"
2,D,16,ASIANPAINT,Asian Paints,Consumer,207.26526918744864,210.1645668746669,206.2183005781754,207.90955756238603,0.31,62590,61262,2.17,VOL_STABLE,NORMAL,ASIANPAINT: seg move 0.31%,Follow-through,"0.0%|62590,0.31%|62590"
2,C,16,ASIANPAINT,Asian Paints,Consumer,208.0476193570155,209.11759826539364,205.03327017427267,206.7820529062456,-0.61,23436,22335,4.93,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.61%,Downside,"0.0%|23436,-0.61%|23436"
3,M,16,ASIANPAINT,Asian Paints,Consumer,205.75809459607723,209.4972682006246,201.4321583643548,203.05438445125068,-1.31,86909,86998,-0.1,VOL_STABLE,NORMAL,ASIANPAINT: seg move -1.31%,Downside,"0.0%|86909,-1.31%|86909"
3,D,16,ASIANPAINT,Asian Paints,Consumer,201.67376650495623,201.80032315003325,198.11867529324812,201.08700387778117,-0.29,59130,60544,-2.34,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.29%,Downside,"0.0%|59130,-0.29%|59130"
3,C,16,ASIANPAINT,Asian Paints,Consumer,201.489684112117,204.68811568769905,197.8540568535417,200.48873610105355,-0.5,189330,190010,-0.36,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.50%,Downside,"0.0%|189330,-0.5%|189330"
4,M,16,ASIANPAINT,Asian Paints,Consumer,201.53570471032685,206.12625938175572,197.80803625533196,201.23657082196303,-0.15,90223,89465,0.85,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.15%,Downside,"0.0%|90223,-0.15%|90223"
4,D,16,ASIANPAINT,Asian Paints,Consumer,201.54720985987927,202.75525056288689,197.3708405723387,199.95949922164075,-0.79,179339,179773,-0.24,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.79%,Downside,"0.0%|179339,-0.79%|179339"
4,C,16,ASIANPAINT,Asian Paints,Consumer,202.4561166745231,206.8625889531128,202.03042614108236,206.1147542322033,1.81,80198,79054,1.45,VOL_STABLE,NORMAL,ASIANPAINT: seg move 1.81%,Follow-through,"0.0%|80198,1.81%|80198"
5,M,16,ASIANPAINT,Asian Paints,Consumer,208.12815540388263,208.20869145074985,204.0553324623141,207.6679494217845,-0.22,122669,123450,-0.63,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.22%,Downside,"0.0%|122669,-0.22%|122669"
5,D,16,ASIANPAINT,Asian Paints,Consumer,205.2288577166644,209.29017550868045,203.2499719936424,207.63343397312715,1.17,111252,109428,1.67,VOL_STABLE,NORMAL,ASIANPAINT: seg move 1.17%,Follow-through,"0.0%|111252,1.17%|111252"
5,C,16,ASIANPAINT,Asian Paints,Consumer,208.7264231806102,211.70625691469564,204.38898179933528,209.73887634122613,0.49,40379,41289,-2.2,VOL_STABLE,NORMAL,ASIANPAINT: seg move 0.49%,Follow-through,"0.0%|40379,0.49%|40379"
6,M,16,ASIANPAINT,Asian Paints,Consumer,208.47330989045625,209.531783649282,206.8510838035603,208.12815540388263,-0.17,92034,93401,-1.46,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.17%,Downside,"0.0%|92034,-0.17%|92034"
6,D,16,ASIANPAINT,Asian Paints,Consumer,205.7926100447346,207.67945457133692,203.7677037235028,203.82522947126503,-0.96,66121,65886,0.36,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.96%,Downside,"0.0%|66121,-0.96%|66121"
6,C,16,ASIANPAINT,Asian Paints,Consumer,201.3516223174876,201.6967768040612,198.6824276213184,200.59228244702564,-0.38,132893,134443,-1.15,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.38%,Downside,"0.0%|132893,-0.38%|132893"
7,M,16,ASIANPAINT,Asian Paints,Consumer,198.93554091147237,203.2729822927473,196.185810168436,203.06588960080316,2.08,58086,56923,2.04,VOL_STABLE,NORMAL,ASIANPAINT: seg move 2.08%,Follow-through,"0.0%|58086,2.08%|58086"
7,D,16,ASIANPAINT,Asian Paints,Consumer,204.27393030381077,204.81467233277607,202.36407547810344,204.6420950894893,0.18,24817,23258,6.7,VOL_UP,NORMAL,ASIANPAINT: seg move 0.18%,Follow-through,"0.0%|24817,0.18%|24817"
7,C,16,ASIANPAINT,Asian Paints,Consumer,206.24131087728028,207.8175163659664,205.44745555816095,206.22980572772784,-0.01,21948,22429,-2.14,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.01%,Downside,"0.0%|21948,-0.01%|21948"
8,M,16,ASIANPAINT,Asian Paints,Consumer,205.75809459607723,208.6804025824004,202.27203428168383,202.75525056288689,-1.46,89369,90740,-1.51,VOL_STABLE,NORMAL,ASIANPAINT: seg move -1.46%,Downside,"0.0%|89369,-1.46%|89369"
8,D,16,ASIANPAINT,Asian Paints,Consumer,204.46951784620245,206.03421818533613,204.29694060291564,204.31995090202057,-0.07,120621,122372,-1.43,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.07%,Downside,"0.0%|120621,-0.07%|120621"
8,C,16,ASIANPAINT,Asian Paints,Consumer,205.1253113706923,206.7935580557981,203.37652863871935,206.66700141072104,0.75,132877,133772,-0.67,VOL_STABLE,NORMAL,ASIANPAINT: seg move 0.75%,Follow-through,"0.0%|132877,0.75%|132877"
9,M,16,ASIANPAINT,Asian Paints,Consumer,205.0907959220349,207.4723618793928,202.05343644018723,203.62964192887333,-0.71,112365,112322,0.04,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.71%,Downside,"0.0%|112365,-0.71%|112365"
9,D,16,ASIANPAINT,Asian Paints,Consumer,203.5145904333488,207.3803206829732,201.6967768040612,206.04572333488855,1.24,44949,43590,3.12,VOL_STABLE,NORMAL,ASIANPAINT: seg move 1.24%,Follow-through,"0.0%|44949,1.24%|44949"
9,C,16,ASIANPAINT,Asian Paints,Consumer,206.6094756629588,210.36015441705865,204.25092000470585,207.4953721784977,0.43,156748,157990,-0.79,VOL_STABLE,NORMAL,ASIANPAINT: seg move 0.43%,Follow-through,"0.0%|156748,0.43%|156748"
10,M,16,ASIANPAINT,Asian Paints,Consumer,209.15211371405096,213.2019263565146,204.92972382830055,206.66700141072104,-1.19,122172,122801,-0.51,VOL_STABLE,NORMAL,ASIANPAINT: seg move -1.19%,Downside,"0.0%|122172,-1.19%|122172"
10,D,16,ASIANPAINT,Asian Paints,Consumer,206.5174344665392,211.06196853975823,204.4810229957549,205.7465894465248,-0.37,186368,188188,-0.97,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.37%,Downside,"0.0%|186368,-0.37%|186368"
10,C,16,ASIANPAINT,Asian Paints,Consumer,202.4100960763133,204.38898179933528,200.3161588577668,201.92687979511024,-0.24,41477,40636,2.07,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.24%,Downside,"0.0%|41477,-0.24%|41477"
11,M,16,ASIANPAINT,Asian Paints,Consumer,203.468569835139,203.9632912658945,202.27203428168383,202.5021372727329,-0.47,180449,179775,0.37,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.47%,Downside,"0.0%|180449,-0.47%|180449"
11,D,16,ASIANPAINT,Asian Paints,Consumer,204.19339425694355,205.1713319689021,201.83483859869065,202.68621966557217,-0.74,13692,14550,-5.9,VOL_DOWN,NORMAL,ASIANPAINT: seg move -0.74%,Downside,"0.0%|13692,-0.74%|13692"
11,C,16,ASIANPAINT,Asian Paints,Consumer,203.595126480216,204.29694060291564,200.6498081947879,202.46762182407556,-0.55,127627,128282,-0.51,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.55%,Downside,"0.0%|127627,-0.55%|127627"
12,M,16,ASIANPAINT,Asian Paints,Consumer,202.6286939178099,203.73318827484545,199.70638593148675,199.99401467029807,-1.3,114510,115343,-0.72,VOL_STABLE,NORMAL,ASIANPAINT: seg move -1.30%,Downside,"0.0%|114510,-1.3%|114510"
12,D,16,ASIANPAINT,Asian Paints,Consumer,197.60094356338772,199.6603653332769,195.069810661848,196.39290286038013,-0.61,175085,174619,0.27,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.61%,Downside,"0.0%|175085,-0.61%|175085"
12,C,16,ASIANPAINT,Asian Paints,Consumer,197.5089023669681,199.9364889225358,193.6316669677913,195.18486215737252,-1.18,76443,75667,1.03,VOL_STABLE,NORMAL,ASIANPAINT: seg move -1.18%,Downside,"0.0%|76443,-1.18%|76443"
13,M,16,ASIANPAINT,Asian Paints,Consumer,196.9681603380028,199.6603653332769,193.73521331376335,197.62395386249267,0.33,66876,65185,2.59,VOL_STABLE,NORMAL,ASIANPAINT: seg move 0.33%,Follow-through,"0.0%|66876,0.33%|66876"
13,D,16,ASIANPAINT,Asian Paints,Consumer,199.5568189873048,200.9374369335993,197.7275002084648,198.4983452284791,-0.53,17756,17111,3.77,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.53%,Downside,"0.0%|17756,-0.53%|17756"
13,C,16,ASIANPAINT,Asian Paints,Consumer,197.8195414048844,198.1531907419055,194.09187294988945,197.23277877770929,-0.3,24605,23452,4.92,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.30%,Downside,"0.0%|24605,-0.3%|24605"
14,M,16,ASIANPAINT,Asian Paints,Consumer,200.71883909210263,203.7677037235028,199.95949922164075,202.46762182407556,0.87,119263,119731,-0.39,VOL_STABLE,NORMAL,ASIANPAINT: seg move 0.87%,Follow-through,"0.0%|119263,0.87%|119263"
14,D,16,ASIANPAINT,Asian Paints,Consumer,200.5807772974732,203.9172706676847,199.49929323954257,201.19055022375323,0.3,101399,99697,1.71,VOL_STABLE,NORMAL,ASIANPAINT: seg move 0.30%,Follow-through,"0.0%|101399,0.3%|101399"
14,C,16,ASIANPAINT,Asian Paints,Consumer,199.3037056971509,201.616240757194,198.9700563601297,200.5232515497109,0.61,28232,26875,5.05,VOL_UP,NORMAL,ASIANPAINT: seg move 0.61%,Follow-through,"0.0%|28232,0.61%|28232"
15,M,16,ASIANPAINT,Asian Paints,Consumer,197.6124487129402,198.9815615096821,197.38234572189117,198.34877828429725,0.37,66852,68624,-2.58,VOL_STABLE,NORMAL,ASIANPAINT: seg move 0.37%,Follow-through,"0.0%|66852,0.37%|66852"
15,D,16,ASIANPAINT,Asian Paints,Consumer,196.7265521974013,198.73995336908064,195.6105526908133,198.6824276213184,0.99,191467,190256,0.64,VOL_STABLE,NORMAL,ASIANPAINT: seg move 0.99%,Follow-through,"0.0%|191467,0.99%|191467"
15,C,16,ASIANPAINT,Asian Paints,Consumer,195.6680784385756,199.85595287566863,191.11203921580403,194.8512128203514,-0.42,95334,94715,0.65,VOL_STABLE,NORMAL,ASIANPAINT: seg move -0.42%,Downside,"0.0%|95334,-0.42%|95334"
1,M,17,ULTRACEMCO,UltraTech,Cement,237.6537323279481,240.3458987559801,233.15866711553264,238.8719071822612,0.51,178448,179615,-0.65,VOL_STABLE,NORMAL,ULTRACEMCO: seg move 0.51%,Follow-through,"0.0%|178448,0.51%|178448"
1,D,17,ULTRACEMCO,UltraTech,Cement,236.7644646842995,238.0922752755008,232.8419416534112,236.3259217367468,-0.19,77872,76141,2.27,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -0.19%,Downside,"0.0%|77872,-0.19%|77872"
1,C,17,ULTRACEMCO,UltraTech,Cement,234.87629366011416,235.08338338534736,230.8806801379671,231.0024976233984,-1.65,75601,74102,2.02,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -1.65%,Downside,"0.0%|75601,-1.65%|75601"
2,M,17,ULTRACEMCO,UltraTech,Cement,229.5041425525933,230.75886265253575,226.43434191972415,229.27268933027375,-0.1,181149,181963,-0.45,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -0.10%,Downside,"0.0%|181149,-0.1%|181149"
2,D,17,ULTRACEMCO,UltraTech,Cement,230.6248634185613,232.4277622029448,226.9094301129063,230.4543189389575,-0.07,44780,43003,4.13,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -0.07%,Downside,"0.0%|44780,-0.07%|44780"
2,C,17,ULTRACEMCO,UltraTech,Cement,232.7079424194368,235.26610961349436,228.1397867157625,232.45212570003105,-0.11,183206,184548,-0.73,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -0.11%,Downside,"0.0%|183206,-0.11%|183206"
3,M,17,ULTRACEMCO,UltraTech,Cement,230.8075896467083,235.33920010475316,227.39670005463157,231.95267400976263,0.5,50648,49831,1.64,VOL_STABLE,NORMAL,ULTRACEMCO: seg move 0.50%,Follow-through,"0.0%|50648,0.5%|50648"
3,D,17,ULTRACEMCO,UltraTech,Cement,228.6636019031172,232.30594471751343,227.7621525109255,231.891765267047,1.41,62816,63511,-1.09,VOL_STABLE,NORMAL,ULTRACEMCO: seg move 1.41%,Follow-through,"0.0%|62816,1.41%|62816"
3,C,17,ULTRACEMCO,UltraTech,Cement,234.20629749024192,234.29156973004385,233.70684579997356,234.2428427358713,0.02,72060,72197,-0.19,VOL_STABLE,NORMAL,ULTRACEMCO: seg move 0.02%,Follow-through,"0.0%|72060,0.02%|72060"
4,M,17,ULTRACEMCO,UltraTech,Cement,235.5584715785295,236.4599209707212,233.13430361844635,233.2561211038777,-0.98,125239,124891,0.28,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -0.98%,Downside,"0.0%|125239,-0.98%|125239"
4,D,17,ULTRACEMCO,UltraTech,Cement,232.1597637349959,233.67030055434412,227.9570604876156,228.8585098798073,-1.42,22427,24052,-6.76,VOL_DOWN,NORMAL,ULTRACEMCO: seg move -1.42%,Downside,"0.0%|22427,-1.42%|22427"
4,C,17,ULTRACEMCO,UltraTech,Cement,227.09215634105325,228.06669622450377,222.5727276315516,225.7887092469382,-0.57,174982,175338,-0.2,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -0.57%,Downside,"0.0%|174982,-0.57%|174982"
5,M,17,ULTRACEMCO,UltraTech,Cement,228.93160037106608,231.83085652433127,227.05561109542384,227.6768802711236,-0.55,112383,113865,-1.3,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -0.55%,Downside,"0.0%|112383,-0.55%|112383"
5,D,17,ULTRACEMCO,UltraTech,Cement,230.71013565836324,232.02576450102143,229.3335980729894,229.7721410205421,-0.41,199605,198310,0.65,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -0.41%,Downside,"0.0%|199605,-0.41%|199605"
5,C,17,ULTRACEMCO,UltraTech,Cement,227.4088818031747,229.02905435941116,224.43653515865063,228.8585098798073,0.64,137346,136787,0.41,VOL_STABLE,NORMAL,ULTRACEMCO: seg move 0.64%,Follow-through,"0.0%|137346,0.64%|137346"
6,M,17,ULTRACEMCO,UltraTech,Cement,231.6968572903569,235.86301529210775,229.3335980729894,230.0035942428616,-0.73,153086,151207,1.24,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -0.73%,Downside,"0.0%|153086,-0.73%|153086"
6,D,17,ULTRACEMCO,UltraTech,Cement,231.45322231949424,233.79211803977543,231.25831434280417,233.36575684076587,0.83,53654,53468,0.35,VOL_STABLE,NORMAL,ULTRACEMCO: seg move 0.83%,Follow-through,"0.0%|53654,0.83%|53654"
6,C,17,ULTRACEMCO,UltraTech,Cement,235.4731993387276,238.9206341764337,232.634851928178,237.02028140370524,0.66,177918,176537,0.78,VOL_STABLE,NORMAL,ULTRACEMCO: seg move 0.66%,Follow-through,"0.0%|177918,0.66%|177918"
7,M,17,ULTRACEMCO,UltraTech,Cement,237.0324631522484,241.4300743763188,232.95157739029935,240.63826072101523,1.52,46157,45137,2.26,VOL_STABLE,NORMAL,ULTRACEMCO: seg move 1.52%,Follow-through,"0.0%|46157,1.52%|46157"
7,D,17,ULTRACEMCO,UltraTech,Cement,241.94170781513031,242.56297699083,238.33591024636343,238.5186364745104,-1.41,108568,108694,-0.12,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -1.41%,Downside,"0.0%|108568,-1.41%|108568"
7,C,17,ULTRACEMCO,UltraTech,Cement,236.86191867264452,241.45443787340503,236.15537725714296,241.0158949258523,1.75,37196,38598,-3.63,VOL_STABLE,NORMAL,ULTRACEMCO: seg move 1.75%,Follow-through,"0.0%|37196,1.75%|37196"
8,M,17,ULTRACEMCO,UltraTech,Cement,241.25952989671492,244.6216924946192,238.11663877258707,243.1355191723572,0.78,14734,16662,-11.57,VOL_DOWN,NORMAL,ULTRACEMCO: seg move 0.78%,Follow-through,"0.0%|14734,0.78%|14734"
8,D,17,ULTRACEMCO,UltraTech,Cement,245.2185981732326,247.7402201216608,243.84206058785875,244.31714878104088,-0.37,16086,14669,9.66,VOL_UP,NORMAL,ULTRACEMCO: seg move -0.37%,Downside,"0.0%|16086,-0.37%|16086"
8,C,17,ULTRACEMCO,UltraTech,Cement,243.3182454005041,244.67041948879168,240.49207973849764,241.27171164525808,-0.84,142215,141985,0.16,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -0.84%,Downside,"0.0%|142215,-0.84%|142215"
9,M,17,ULTRACEMCO,UltraTech,Cement,245.4135061499227,247.49658515079813,243.86642408494504,247.10676919741795,0.69,102914,102843,0.07,VOL_STABLE,NORMAL,ULTRACEMCO: seg move 0.69%,Follow-through,"0.0%|102914,0.69%|102914"
9,D,17,ULTRACEMCO,UltraTech,Cement,245.5962323780697,247.6793113789451,240.8453504462485,241.076803668568,-1.84,88086,88428,-0.39,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -1.84%,Downside,"0.0%|88086,-1.84%|88086"
9,C,17,ULTRACEMCO,UltraTech,Cement,240.15099077929,243.2329731607022,239.0668151589513,239.6149938433922,-0.22,34367,33231,3.42,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -0.22%,Downside,"0.0%|34367,-0.22%|34367"
10,M,17,ULTRACEMCO,UltraTech,Cement,239.90735580842733,243.0624286810984,239.66372083756477,241.88079907241465,0.82,119775,118243,1.3,VOL_STABLE,NORMAL,ULTRACEMCO: seg move 0.82%,Follow-through,"0.0%|119775,0.82%|119775"
10,D,17,ULTRACEMCO,UltraTech,Cement,242.83097545877888,245.42568789846584,239.27390488418453,242.5264317452006,-0.13,67418,67022,0.59,VOL_STABLE,NORMAL,ULTRACEMCO: seg move -0.13%,Downside,"0.0%|67418,-0.13%|67418"
