day,segment,stock_id,symbol,brief
8,M,3,SBIN,"SBIN (SBI) from the Banking space ended largely unchanged by 0.22% in the morning segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
8,M,4,RELIANCE,"RELIANCE (Reliance) from the Energy space drifted lower by -1.46% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
8,M,5,TCS,"TCS (TCS) from the IT space inched higher by 0.78% in the morning segment and saw somewhat lighter activity, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
8,M,6,INFY,"INFY (Infosys) from the IT space ended largely unchanged by -0.36% in the morning segment and witnessed healthy participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
8,M,7,WIPRO,"WIPRO (Wipro) from the IT space ended largely unchanged by -0.17% in the morning segment and traded with normal participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
8,M,8,HINDUNILVR,"HINDUNILVR (HUL) from the FMCG space corrected sharply by -3.59% in the morning segment and traded with normal participation, as traders reacted to demand trends in rural and urban markets along with input cost commentary and the broader tone in Indian equities for the day."
8,M,9,ITC,"ITC (ITC) from the FMCG space ended largely unchanged by -0.26% in the morning segment and traded with normal participation, as traders reacted to demand trends in rural and urban markets along with input cost commentary and the broader tone in Indian equities for the day."
8,M,10,TATAMOTORS,"TATAMOTORS (Tata Motors) from the Auto space ended largely unchanged by -0.22% in the morning segment and saw somewhat lighter activity, as traders reacted to monthly volume prints, pricing actions and festival demand expectations and the broader tone in Indian equities for the day."
8,M,11,MARUTI,"MARUTI (Maruti Suzuki) from the Auto space ended largely unchanged by 0.26% in the morning segment and traded with normal participation, as traders reacted to monthly volume prints, pricing actions and festival demand expectations and the broader tone in Indian equities for the day."
8,M,12,BAJAJFINSV,"BAJAJFINSV (Bajaj Finserv) from the Financial Services space ended largely unchanged by 0.29% in the morning segment and traded with normal participation, as traders reacted to changes in retail credit demand and risk appetite in NBFC names and the broader tone in Indian equities for the day."
8,M,13,HDFCLIFE,"HDFCLIFE (HDFC Life) from the Insurance space inched higher by 0.74% in the morning segment and traded with normal participation, as traders reacted to persistency trends, protection mix and management outlook on premiums and the broader tone in Indian equities for the day."
8,M,14,SUNPHARMA,"SUNPHARMA (Sun Pharma) from the Pharma space corrected sharply by -2.17% in the morning segment and traded with normal participation, as traders reacted to US pricing, domestic demand and regulatory updates and the broader tone in Indian equities for the day."
8,M,15,CIPLA,"CIPLA (Cipla) from the Pharma space ended largely unchanged by -0.02% in the morning segment and traded with normal participation, as traders reacted to US pricing, domestic demand and regulatory updates and the broader tone in Indian equities for the day."
8,D,1,HDFCBANK,"HDFCBANK (HDFC Bank) from the Banking space ended largely unchanged by -0.18% in the midday segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
8,D,2,ICICIBANK,"ICICIBANK (ICICI Bank) from the Banking space inched higher by 1.23% in the midday segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
8,D,3,SBIN,"SBIN (SBI) from the Banking space ended largely unchanged by -0.07% in the midday segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
8,D,4,RELIANCE,"RELIANCE (Reliance) from the Energy space ended largely unchanged by -0.07% in the midday segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
8,D,5,TCS,"TCS (TCS) from the IT space ended largely unchanged by -0.37% in the midday segment and witnessed healthy participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
8,D,6,INFY,"INFY (Infosys) from the IT space ended largely unchanged by 0.39% in the midday segment and traded with normal participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
8,D,7,WIPRO,"WIPRO (Wipro) from the IT space ended largely unchanged by 0.14% in the midday segment and traded with normal participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
8,D,8,HINDUNILVR,"HINDUNILVR (HUL) from the FMCG space rallied sharply by 11.71% in the midday segment and traded with normal participation, as traders reacted to demand trends in rural and urban markets along with input cost commentary and the broader tone in Indian equities for the day."
8,D,9,ITC,"ITC (ITC) from the FMCG space ended largely unchanged by -0.24% in the midday segment and traded with normal participation, as traders reacted to demand trends in rural and urban markets along with input cost commentary and the broader tone in Indian equities for the day."
8,D,10,TATAMOTORS,"TATAMOTORS (Tata Motors) from the Auto space ended largely unchanged by -0.32% in the midday segment and traded with normal participation, as traders reacted to monthly volume prints, pricing actions and festival demand expectations and the broader tone in Indian equities for the day."
8,D,11,MARUTI,"MARUTI (Maruti Suzuki) from the Auto space ended largely unchanged by -0.25% in the midday segment and traded with normal participation, as traders reacted to monthly volume prints, pricing actions and festival demand expectations and the broader tone in Indian equities for the day."
8,D,12,BAJAJFINSV,"BAJAJFINSV (Bajaj Finserv) from the Financial Services space inched higher by 0.65% in the midday segment and traded with normal participation, as traders reacted to changes in retail credit demand and risk appetite in NBFC names and the broader tone in Indian equities for the day."
